time,RA-ZONE-COOLING-SP,RA-ZONE-HEATING-SP,RA-ZAT,RA-SAT-COOLING-SP,RA-SAT-HEATING-SP,RA-AHU-SAT,RA-AHU-RAT,RA-SupAirFlow,RA-RetAirFlow,RA-CHW-SupTemp,RA-CHW-RetTemp,RA-HW-SupTemp,RA-HW-RetTemp,RA-HW-Load,RA-CHW-Load,RA-HVAC-Load
2020-02-13 00:00:00-08:00,29.44,15.55,21.366734333333337,12.777778,35.0,20.69452358333333,21.42280273333334,185.42141138333338,144.79229510000002,10.590323525000004,10.370263816666665,14.168375699999997,14.498629550000004,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:01:00-08:00,29.44,15.55,21.349473833333334,12.777778,35.0,20.691524433333328,21.422195933333338,185.92218326666665,145.06727615,10.589723908333333,10.369950308333335,14.152477641666671,14.483648633333338,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:02:00-08:00,29.44,15.55,21.352305075000004,12.777778,35.0,20.695670333333336,21.422189008333337,186.54232243333334,143.51528989999997,10.590193183333334,10.3712784,14.138788124999996,14.473562466666671,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:03:00-08:00,29.44,15.55,21.357083333333335,12.777778,35.0,20.686076425000003,21.41938016666667,186.46461697499998,142.56469776666665,10.59092910833334,10.373031174999998,14.125530641666671,14.46262710833333,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:04:00-08:00,29.44,15.55,21.351299491666666,12.777778,35.0,20.690129933333335,21.405536275,186.861215775,145.0921059416667,10.591003149999999,10.373084508333331,14.112059108333332,14.44954506666667,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:05:00-08:00,29.44,15.55,21.339188433333337,12.777778,35.0,20.694202333333333,21.40556421666666,186.1932960583333,142.72911169166673,10.58981785,10.372823941666669,14.100168491666667,14.44058686666667,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:06:00-08:00,29.44,15.55,21.33631239166667,12.777778,35.0,20.69100986666668,21.401224133333336,187.16337530000004,143.69042464999993,10.588583149999998,10.372389591666668,14.085835766666671,14.426369808333332,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:07:00-08:00,29.44,15.55,21.34011255,12.777778,35.0,20.675167058333333,21.39188710833333,186.2444240083334,144.25021345833332,10.587000416666667,10.372961674999996,14.071384883333332,14.413176749999996,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:08:00-08:00,29.44,15.55,21.335736416666666,12.777778,35.0,20.676404358333336,21.398118224999994,186.67732569999995,146.32787824166664,10.586429524999996,10.374533341666671,14.061970858333328,14.406240083333337,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:09:00-08:00,29.44,15.55,21.353544216666666,12.777778,35.0,20.67753779999999,21.39254946666666,186.62871493333333,142.57442987500002,10.585134525,10.375812441666671,14.050538008333335,14.39678984166667,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:10:00-08:00,29.44,15.55,21.34178186666666,12.777778,35.0,20.6685656,21.383899125000003,186.96409709166667,143.37923979166663,10.58549560833333,10.376434291666671,14.038559950000005,14.388819591666666,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:11:00-08:00,29.44,15.55,21.314203075000005,12.777778,35.0,20.68440035833334,21.404445858333336,186.95931193333323,144.90616605,10.58591089166667,10.377442325000002,14.024865191666667,14.375295508333334,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:12:00-08:00,29.44,15.55,21.322398674999995,12.777778,35.0,20.668243058333335,21.387234475,186.83056840833336,145.31981575000003,10.586905599999998,10.377583016666664,14.004050166666667,14.359683083333335,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:13:00-08:00,29.44,15.55,21.275435249999994,12.777778,35.0,20.69505788333333,21.400243516666663,186.0531284,144.48439710833338,10.587002625000002,10.377909849999996,13.984711633333331,14.343742566666668,0.03611739151829366,-0.10515506642926252,54.52570928397791
2020-02-13 00:14:00-08:00,29.44,15.55,21.321464608333336,12.777778,35.0,20.68008771666667,21.395523408333336,186.43066643333336,144.21012718333336,10.585961166666669,10.379018674999998,13.973006025,14.331444225000004,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:15:00-08:00,29.44,15.55,21.341107883333326,12.777778,35.0,20.66430486666667,21.38847966666666,186.0844170916666,144.49832115833337,10.585252983333337,10.37949595,13.959918574999998,14.320408191666663,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:16:00-08:00,29.44,15.55,21.332226325,12.777778,35.0,20.656554383333333,21.356635783333335,187.0675174833333,141.401505575,10.585389366666666,10.377688899999999,13.94195318333333,14.3073345,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:17:00-08:00,29.44,15.55,21.313266675,12.777778,35.0,20.666948525000002,21.373859466666662,187.42895123333338,142.40862490000004,10.587111941666667,10.377965199999997,13.923178533333328,14.292164208333334,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:18:00-08:00,29.44,15.55,21.308969466666674,12.777778,35.0,20.666954675,21.36853478333332,187.01683235000004,141.97236774166666,10.58686148333333,10.377869475,13.905961825,14.276773200000004,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:19:00-08:00,29.44,15.55,21.309491125,12.777778,35.0,20.661403141666668,21.364957666666662,185.38787776666666,142.85887384999998,10.584420541666663,10.37686241666667,13.895824241666663,14.268107333333337,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:20:00-08:00,29.44,15.55,21.29575180833334,12.777778,35.0,20.666714874999993,21.36698335000001,185.98569665000005,143.71861174166668,10.582141483333329,10.376807258333336,13.885200375,14.259315425,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:21:00-08:00,29.44,15.55,21.294043800000004,12.777778,35.0,20.65756408333333,21.359225241666667,186.32640888333336,146.43629081666668,10.58104285,10.377146533333333,13.87885100833333,14.25313608333333,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:22:00-08:00,29.44,15.55,21.30630650833333,12.777778,35.0,20.668296325000007,21.35914404166667,185.68905521666667,147.11055140833332,10.580550549999996,10.379246258333332,13.876299658333334,14.250313283333334,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:23:00-08:00,29.44,15.55,21.286794841666673,12.777778,35.0,20.654713825000005,21.34281638333334,186.00461262500005,144.66494980000004,10.581845666666668,10.381284458333337,13.87163875,14.249219633333333,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:24:00-08:00,29.44,15.55,21.28879399166666,12.777778,35.0,20.651770716666668,21.359273441666666,186.514436525,145.0121061083333,10.581420566666669,10.38205593333333,13.864028608333333,14.245051466666665,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:25:00-08:00,29.44,15.55,21.287777366666667,12.777778,35.0,20.649631241666665,21.351961325000005,186.24777233333324,143.53299634166663,10.580725250000002,10.383051708333337,13.852536275000002,14.233764008333337,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:26:00-08:00,29.44,15.55,21.2779406,12.777778,35.0,20.637381991666665,21.34193025,186.4382439416667,140.90219054999994,10.579358075000004,10.383022641666669,13.83798270833333,14.219663841666666,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:27:00-08:00,29.44,15.55,21.27835116666666,12.777778,35.0,20.652904175000003,21.34136064166667,186.79530600833334,146.2052058333333,10.578092299999996,10.381672308333332,13.817557883333334,14.199295766666667,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:28:00-08:00,29.44,15.55,21.269637483333323,12.777778,35.0,20.651634375,21.337208116666666,185.85310395833332,145.1012253083333,10.578147858333327,10.381186508333332,13.797077,14.183332658333335,0.041374630093322866,-0.10173759081071049,54.446471818171496
2020-02-13 00:29:00-08:00,29.44,15.55,21.276415008333334,12.777778,35.0,20.656408866666663,21.336143708333335,187.415679175,141.06495115833334,10.579040483333335,10.382387575,13.77900215833333,14.168536716666662,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:30:00-08:00,29.44,15.55,21.283148799999996,12.777778,35.0,20.657918891666668,21.333757700000003,186.67510103333328,147.8985943166667,10.579431174999996,10.382654058333332,13.763964308333335,14.154822791666668,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:31:00-08:00,29.44,15.55,21.253072416666665,12.777778,35.0,20.647305475000003,21.317671008333335,186.70672064166658,146.858260625,10.577267241666668,10.3819579,13.746835949999996,14.138975975,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:32:00-08:00,29.44,15.55,21.23857250833333,12.777778,35.0,20.646810125000002,21.333704166666667,186.7500695083333,146.546665025,10.578136041666665,10.3843391,13.739968433333333,14.13290746666667,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:33:00-08:00,29.44,15.55,21.264696891666667,12.777778,35.0,20.63940694166667,21.320618466666662,186.41638868333334,145.20283872499996,10.579964575,10.387061374999998,13.736957066666664,14.130001408333332,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:34:00-08:00,29.44,15.55,21.25120256666667,12.777778,35.0,20.63650173333333,21.31736069166666,185.27007087499996,142.6425740916667,10.580569166666667,10.388900575000003,13.72862434166667,14.124377208333332,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:35:00-08:00,29.44,15.55,21.2529574,12.777778,35.0,20.634082550000006,21.316214875000004,187.07677155833332,142.67629208333332,10.581680149999999,10.391768500000001,13.722458249999997,14.11955658333333,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:36:00-08:00,29.44,15.55,21.229808674999997,12.777778,35.0,20.63137705,21.312495500000004,186.0885069916666,144.33215558333333,10.581084058333335,10.392947475000001,13.713372750000003,14.107242658333337,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:37:00-08:00,29.44,15.55,21.239228424999997,12.777778,35.0,20.63149184999999,21.320069983333333,187.0012345083333,145.28298595833334,10.579420141666665,10.391832358333334,13.702565283333332,14.095903550000003,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:38:00-08:00,29.44,15.55,21.248851983333335,12.777778,35.0,20.643549866666664,21.30613013333333,186.4584221416667,146.69600373333333,10.576998633333334,10.391878574999994,13.690037158333332,14.083269008333337,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:39:00-08:00,29.44,15.55,21.237093050000002,12.777778,35.0,20.63932243333333,21.31382569166666,186.79078497499992,148.8084522,10.574626174999997,10.392057333333332,13.674231608333335,14.070911500000003,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:40:00-08:00,29.44,15.55,21.227936966666668,12.777778,35.0,20.62563954166666,21.303107383333334,185.029151725,145.27341135833333,10.574090483333329,10.391006608333331,13.663391374999998,14.065292291666664,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:41:00-08:00,29.44,15.55,21.229604583333337,12.777778,35.0,20.62771806666667,21.306376258333334,186.02466440000003,148.6601146416666,10.57293754166667,10.390201475000001,13.658544108333333,14.061094624999997,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:42:00-08:00,29.44,15.55,21.23104764166667,12.777778,35.0,20.6232584,21.299223000000005,185.99472985833333,149.79792495000004,10.57043034166667,10.390387816666664,13.651633308333336,14.053797608333335,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:43:00-08:00,29.44,15.55,21.21697429166667,12.777778,35.0,20.618102191666665,21.284421516666676,185.7217914916667,147.92433885833333,10.56796145,10.390833016666667,13.642853599999999,14.0433026,0.0466267172908876,-0.09437444090836734,54.553977795271415
2020-02-13 00:44:00-08:00,29.44,15.55,21.235689849999996,12.777778,35.0,20.632700441666664,21.298508591666668,185.79351217500005,147.6462528583333,10.565130100000001,10.392127816666667,13.632234391666668,14.031068191666664,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:45:00-08:00,29.44,15.55,21.2186747,12.777778,35.0,20.6206375,21.286042866666666,186.61022582499996,147.76384355000002,10.560628433333333,10.391783883333334,13.622847866666673,14.019779741666666,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:46:00-08:00,29.44,15.55,21.22115249166667,12.777778,35.0,20.624893091666664,21.284495208333333,187.20100820000002,145.02056094999998,10.555679558333331,10.390638375,13.612093491666666,14.006623841666663,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:47:00-08:00,29.44,15.55,21.213502199999994,12.777778,35.0,20.630097525000004,21.291023024999998,186.69840664999995,146.43445339166664,10.552386808333331,10.390754724999995,13.600535016666663,13.99372261666667,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:48:00-08:00,29.44,15.55,21.198923958333328,12.777778,35.0,20.61451512499999,21.28240666666666,187.73323464999996,144.44021074999992,10.549409658333332,10.391089408333332,13.586493366666671,13.979105041666669,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:49:00-08:00,29.44,15.55,21.206604574999997,12.777778,35.0,20.627848191666665,21.281557358333338,186.57018026666668,144.53061675833337,10.546436175,10.389976225000003,13.573352125000001,13.966462141666666,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:50:00-08:00,29.44,15.55,21.201024041666663,12.777778,35.0,20.618140024999995,21.272317458333344,186.2954688666667,143.71704204166662,10.54236145,10.388926125,13.556632083333332,13.951045641666667,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:51:00-08:00,29.44,15.55,21.190694650000005,12.777778,35.0,20.62405939166667,21.274615041666667,185.35868975833333,143.34834186666666,10.53990213333333,10.388898708333336,13.545134433333338,13.93898675833333,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:52:00-08:00,29.44,15.55,21.187612324999993,12.777778,35.0,20.612886875000004,21.267476141666677,186.30416753333336,145.56214158333333,10.537339941666666,10.38821229166667,13.533678866666664,13.927208233333333,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:53:00-08:00,29.44,15.55,21.1861564,12.777778,35.0,20.61897841666667,21.268418999999998,186.7332847416666,146.38573975833333,10.534583041666668,10.387586516666667,13.52253278333333,13.916993833333331,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:54:00-08:00,29.44,15.55,21.181751999999985,12.777778,35.0,20.604052175,21.259750258333334,186.16925976666673,145.45277588333335,10.532075891666668,10.387260308333333,13.509075666666664,13.90555336666667,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:55:00-08:00,29.44,15.55,21.187098391666666,12.777778,35.0,20.61499031666667,21.270734375,186.72224369166668,148.1303965166667,10.527583358333333,10.387382991666666,13.49543230833333,13.891489349999997,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:56:00-08:00,29.44,15.55,21.187366541666673,12.777778,35.0,20.604002241666667,21.264296525000002,186.6148957416667,148.02215290833334,10.5247837,10.385854016666666,13.483739374999999,13.88003364166667,0.04850027304836524,-0.0751746954690267,54.65881973174601
2020-02-13 00:57:00-08:00,29.44,15.55,21.165656266666662,12.777778,35.0,20.598015825,21.27008319166667,186.26369197499997,151.38939489166668,10.521031883333334,10.382168058333331,13.474240400000001,13.871338866666667,0.04850027304836524,-0.0751746954690267,54.65881973174601
