,2013_pv,2013_load,2014_pv,2014_load,2015_pv,2015_load,2017_pv,2017_load
2013-06-17 03:00:00,0.00017922006372828037,519.4339482078334,0.00017922006372828037,538.3907105920833,0.00017922006372828037,520.865618472,0.00017922006372828037,410.08660899999995
2013-06-17 04:00:00,0.00017930353351403028,512.0364801979167,0.00017930353351403028,530.5077602599167,0.0010869137477129698,515.7991464121667,0.00017930353351403028,410.08660899999995
2013-06-17 05:00:00,19.106651306152344,510.5414341870834,24.745180130004883,509.0670698534167,31.320858001708984,515.9075194216667,20.34902572631836,410.08660899999995
2013-06-17 06:00:00,166.22305297851562,458.7970433894167,164.4417266845703,448.65380930000003,163.68917846679688,490.1813082210834,159.58920288085938,448.65380930000003
2013-06-17 07:00:00,492.6689147949219,448.72671460000004,506.86181640625,448.65380930000003,417.5111999511719,448.65380930000003,402.4623718261719,448.65380930000003
2013-06-17 08:00:00,877.3294067382812,793.9766235574999,878.6094970703125,701.7202046852499,763.3153076171875,915.724901323,692.4500122070312,627.4469551420001
2013-06-17 09:00:00,1277.11962890625,641.5627159,1228.1588134765625,641.4898105999999,1189.7152099609375,677.8766007877499,998.3275146484375,713.21785983375
2013-06-17 10:00:00,1442.6827392578125,641.5627159,1572.00927734375,829.5652677348332,1488.6328125,641.4898105999999,1211.5433349609375,773.6124650720833
2013-06-17 11:00:00,1571.85986328125,641.5627159,1870.1153564453125,938.9315836670833,1713.047607421875,760.7674571614166,1265.4110107421875,799.5671764659168
2013-06-17 12:00:00,1817.9398193359375,602.9955156,1940.791748046875,907.3412141148333,1843.1727294921875,707.88981061525,1224.95947265625,813.66473350975
2013-06-17 13:00:00,1627.0513916015625,641.5627159,1866.7724609375,889.4034980299167,1868.513916015625,641.4898105999999,1278.3385009765625,833.3462196879167
2013-06-17 14:00:00,1281.31982421875,641.5627159,1776.69677734375,914.7896400181666,1787.656982421875,641.4898105999999,1288.8477783203125,762.3357609335833
2013-06-17 15:00:00,1190.8604736328125,641.5627159,1721.261474609375,929.21988893,1607.2708740234375,641.4898105999999,1243.750244140625,751.5793841740001
2013-06-17 16:00:00,1062.2862548828125,641.5627159,1501.6817626953125,907.3765210386666,1328.9403076171875,641.4898105999999,1030.210693359375,743.3167912793333
2013-06-17 17:00:00,715.1485595703125,602.9955156,1053.0531005859375,855.6410479976666,973.2891235351562,602.9226103,718.5919799804688,705.0638985838332
2013-06-17 18:00:00,351.6263732910156,525.8611151,571.9095458984375,652.1782449460833,566.8829345703125,525.7882098,401.157958984375,684.06011997525
2013-06-17 19:00:00,109.48336791992188,525.8611151,188.26539611816406,525.7882098,163.28521728515625,525.7882098,128.4895477294922,659.0370152977499
2013-06-17 20:00:00,5.1665425300598145,487.29391480000004,7.685345649719238,487.22100950000004,6.151535987854004,487.22100950000004,5.120652675628662,580.5836681784166
2013-06-17 21:00:00,0.00017924689745996147,487.29391480000004,0.00017924689745996147,487.22100950000004,0.00017924689745996147,487.22100950000004,0.00017924689745996147,410.08660899999995
2013-06-17 22:00:00,0.00017917498189490288,448.72671460000004,0.00017917498189490288,448.65380930000003,0.00017917498189490288,448.65380930000003,0.00017917498189490288,457.89076670358327
2013-06-17 23:00:00,0.0001791256363503635,448.72671460000004,0.0001791256363503635,448.65380930000003,0.0001791256363503635,448.65380930000003,0.0001791256363503635,597.5718761709165
2013-06-18 00:00:00,0.00017910463793668896,448.72671460000004,0.00017910463793668896,448.65380930000003,0.00017910463793668896,562.06283893,0.00017910463793668896,546.69940221675
2013-06-18 01:00:00,0.00017911499890033156,448.72671460000004,0.00017911499890033156,448.65380930000003,0.00017911499890033156,548.8160151149167,0.00017911499890033156,410.08660899999995
2013-06-18 02:00:00,0.00017915520584210753,448.72671460000004,0.00017915520584210753,448.65380930000003,0.00017915520584210753,539.3402555473334,0.00017915520584210753,410.08660899999995
2013-06-18 03:00:00,0.00017922010738402605,448.72671460000004,0.00017922010738402605,448.65380930000003,0.00017922010738402605,530.5261847790833,0.00017922010738402605,410.08660899999995
2013-06-18 04:00:00,0.0001793034898582846,448.72671460000004,0.0001793034898582846,448.65380930000003,0.4703788757324219,522.6856907349166,0.0001793034898582846,568.5032898721666
2013-06-18 05:00:00,17.0261173248291,448.72671460000004,21.31707000732422,448.65380930000003,32.971988677978516,503.7785108436667,10.753196716308594,574.0020024946666
2013-06-18 06:00:00,168.31947326660156,448.72671460000004,161.68978881835938,448.65380930000003,163.2919921875,448.65380930000003,170.8612060546875,585.10685004225
2013-06-18 07:00:00,481.8492126464844,448.72671460000004,529.018310546875,482.1144710171667,489.26763916015625,448.65380930000003,481.71826171875,598.7348402086666
2013-06-18 08:00:00,834.3578491210938,904.9377240424999,901.3502807617188,721.40762619225,840.9178466796875,891.22803606975,814.3202514648438,622.6893294799165
2013-06-18 09:00:00,1063.040771484375,715.0089641407499,1238.6171875,824.1042404596666,1194.81298828125,729.39634380975,1128.7279052734375,648.2323840376666
2013-06-18 10:00:00,1320.9229736328125,641.5627159,1548.4071044921875,945.1592952359999,1501.00537109375,641.4898105999999,1436.1978759765625,677.8106552509166
2013-06-18 11:00:00,1443.5068359375,641.5627159,1872.04296875,1138.3504598549166,1728.6319580078125,641.4898105999999,1695.5357666015625,717.3301736118333
2013-06-18 12:00:00,1359.01416015625,602.9955156,2080.906982421875,1072.8611115399167,1860.604248046875,813.3876382734167,1790.64501953125,765.4166164801666
2013-06-18 13:00:00,1427.8121337890625,641.5627159,2100.7509765625,1185.8450224448334,1886.632568359375,792.5437363123333,1747.9517822265625,805.1656436957498
2013-06-18 14:00:00,1438.5537109375,641.5627159,1938.7503662109375,1208.67259431925,1805.6185302734375,811.32671575025,1536.650390625,818.1430079005833
2013-06-18 15:00:00,1505.3597412109375,641.5627159,1659.93994140625,1155.4904801395,1623.48583984375,809.3087560249999,1218.4876708984375,824.5060006738333
2013-06-18 16:00:00,1252.35400390625,641.5627159,1322.7652587890625,1068.0241539033334,1341.917724609375,808.8911012597499,918.1444702148438,825.1430181981666
2013-06-18 17:00:00,808.2985229492188,602.9955156,877.4605712890625,966.42193661325,983.7307739257812,805.8601502813333,719.3363037109375,816.4575183904999
2013-06-18 18:00:00,501.44000244140625,525.8611151,522.6356811523438,865.02195186325,574.14013671875,638.02175274475,387.96807861328125,794.8734501011666
2013-06-18 19:00:00,185.03167724609375,525.8611151,193.32455444335938,734.9582307138334,164.6748046875,525.7882098,115.3077163696289,759.6112050945833
2013-06-18 20:00:00,7.4138264656066895,487.29391480000004,7.45319128036499,487.22100950000004,6.111854076385498,487.22100950000004,3.2455074787139893,723.2206354416667
2013-06-18 21:00:00,0.0001792474213289097,487.29391480000004,0.0001792474213289097,487.22100950000004,0.0001792474213289097,487.22100950000004,0.0001792474213289097,690.43036727625
2013-06-18 22:00:00,0.00017917546210810542,448.72671460000004,0.00017917546210810542,448.65380930000003,0.00017917546210810542,448.65380930000003,0.00017917546210810542,603.1010162910833
2013-06-18 23:00:00,0.0001791260438039899,448.72671460000004,0.0001791260438039899,448.65380930000003,0.0001791260438039899,448.65380930000003,0.0001791260438039899,410.08660899999995
2013-06-19 00:00:00,0.00017910495807882398,448.72671460000004,0.00017910495807882398,448.65380930000003,0.00017910495807882398,543.3254048825834,0.00017910495807882398,448.65380930000003
2013-06-19 01:00:00,0.00017911520262714475,554.8769480186668,0.00017911520262714475,448.65380930000003,0.00017911520262714475,560.2601724278334,0.00017911520262714475,448.65380930000003
2013-06-19 02:00:00,0.0001791552931535989,542.5883948123334,0.0001791552931535989,448.65380930000003,0.0001791552931535989,545.6178327580833,0.0001791552931535989,448.65380930000003
2013-06-19 03:00:00,0.0001792200782801956,534.2491011298334,0.0001792200782801956,448.65380930000003,0.0001792200782801956,531.9897532225834,0.0001792200782801956,448.65380930000003
