time,oat_C,diffused_irradiance_Wm2,global_irradiance_Wm2,pv_generation_scaled_W
2020-07-13 21:33:00,11.2123,-1.6049,-1.0101,0.0
2020-07-13 21:34:00,11.0121,-0.024,1.219,0.0
2020-07-13 21:35:00,11.2866,-1.2887,-1.647,0.0
2020-07-13 21:36:00,10.4243,0.2922,1.8559,0.0
2020-07-13 21:37:00,11.7925,0.2922,2.1743,0.0
2020-07-13 21:38:00,10.9002,-0.3402,1.219,0.0
2020-07-13 21:39:00,11.5897,0.9246,1.8559,0.0
2020-07-13 21:40:00,10.8381,0.9246,2.4928,0.0
2020-07-13 21:41:00,10.5927,1.2408,2.4928,0.0
2020-07-13 21:42:00,9.77,2.5055,4.085,0.0
2020-07-13 21:43:00,11.0389,2.5055,5.9956,0.0
2020-07-13 21:44:00,11.0243,1.557,2.4928,0.0
2020-07-13 21:45:00,11.6994,-1.6049,-1.9654,0.0
2020-07-13 21:46:00,11.5462,-0.024,0.5821,0.0
2020-07-13 21:47:00,11.1465,-5.7153,-6.742,0.0
2020-07-13 21:48:00,10.3709,0.2922,1.5374,0.0
2020-07-13 21:49:00,11.1548,-0.024,0.5821,0.0
2020-07-13 21:50:00,10.7801,0.6084,0.5821,0.0
2020-07-13 21:51:00,11.0613,2.8217,4.085,0.0
2020-07-13 21:52:00,11.0225,2.5055,4.085,0.0
2020-07-13 21:53:00,11.5658,1.557,3.1296,0.0
2020-07-13 21:54:00,11.358,0.2922,0.9006,0.0
2020-07-13 21:55:00,11.4487,1.2408,3.1296,0.0
2020-07-13 21:56:00,10.8229,2.8217,5.3587,0.0
2020-07-13 21:57:00,10.7602,-4.1344,-3.5576,0.0
2020-07-13 21:58:00,10.7988,-6.6639,-7.0604,0.0
2020-07-13 21:59:00,11.1471,1.557,3.7665,0.0
2020-07-13 22:00:00,10.3098,-0.024,0.9006,0.0
2020-07-13 22:01:00,11.0831,-2.8696,-2.9207,0.0
2020-07-13 22:02:00,10.9685,0.2922,0.9006,0.0
2020-07-13 22:03:00,10.9421,1.557,3.1296,0.0
2020-07-13 22:04:00,11.4027,1.2408,2.1743,0.0
2020-07-13 22:05:00,10.5925,2.1893,2.8112,0.0
2020-07-13 22:06:00,11.1045,2.5055,4.7218,24.0
2020-07-13 22:07:00,10.9842,-0.3402,-1.0101,0.0
2020-07-13 22:08:00,10.7603,2.1893,2.8112,0.0
2020-07-13 22:09:00,11.2157,0.9246,1.8559,0.0
2020-07-13 22:10:00,10.7571,2.5055,5.3587,0.0
2020-07-13 22:11:00,10.867,-2.5535,-1.0101,0.0
2020-07-13 22:12:00,11.1131,-0.3402,1.8559,0.0
2020-07-13 22:13:00,11.473,3.4541,6.9509,0.0
2020-07-13 22:14:00,10.8104,0.2922,0.5821,0.0
2020-07-13 22:15:00,11.1661,0.6084,2.4928,0.0
2020-07-13 22:16:00,10.9846,2.5055,4.085,0.0
2020-07-13 22:17:00,11.0242,-2.5535,-1.9654,0.0
2020-07-13 22:18:00,10.8002,-0.6563,0.5821,0.0
2020-07-13 22:19:00,10.8082,-0.6563,1.5374,0.0
2020-07-13 22:20:00,11.3835,-2.8696,-0.3732,0.0
2020-07-13 22:21:00,10.8841,3.7702,5.3587,0.0
2020-07-13 22:22:00,11.1642,-5.7153,-8.0158,27.0
2020-07-13 22:23:00,11.0248,-0.3402,3.7665,0.0
2020-07-13 22:24:00,10.7866,0.6084,2.4928,0.0
2020-07-13 22:25:00,10.5244,1.557,3.1296,0.0
2020-07-13 22:26:00,11.0187,2.1893,4.085,0.0
2020-07-13 22:27:00,10.6464,1.2408,1.5374,0.0
2020-07-13 22:28:00,11.122,-0.024,1.5374,0.0
2020-07-13 22:29:00,12.3391,-2.8696,-2.2838,0.0
2020-07-13 22:30:00,11.458,0.6084,1.219,0.0
2020-07-13 22:31:00,10.2397,0.9246,2.1743,0.0
2020-07-13 22:32:00,11.1254,2.1893,2.8112,0.0
2020-07-13 22:33:00,10.5963,1.557,3.4481,0.0
2020-07-13 22:34:00,11.2728,-2.2373,-2.9207,0.0
2020-07-13 22:35:00,10.7256,-0.024,0.9006,0.0
2020-07-13 22:36:00,11.3691,-0.3402,0.2637,47.0
2020-07-13 22:37:00,10.7235,-2.2373,-1.3285,0.0
2020-07-13 22:38:00,11.3012,-0.6563,-0.3732,0.0
2020-07-13 22:39:00,11.0007,-0.3402,0.9006,0.0
2020-07-13 22:40:00,10.9566,0.9246,1.8559,0.0
2020-07-13 22:41:00,11.2376,2.5055,5.0403,0.0
2020-07-13 22:42:00,11.0425,1.8731,3.1296,0.0
2020-07-13 22:43:00,11.1378,-1.2887,-1.3285,0.0
2020-07-13 22:44:00,10.9183,-0.9725,-0.0548,0.0
2020-07-13 22:45:00,11.1283,0.9246,2.4928,0.0
2020-07-13 22:46:00,11.171,0.9246,1.5374,0.0
2020-07-13 22:47:00,11.3939,-0.3402,0.5821,0.0
2020-07-13 22:48:00,10.9602,-0.024,-0.0548,0.0
2020-07-13 22:49:00,10.7114,-0.024,0.2637,0.0
2020-07-13 22:50:00,11.4175,-6.6639,-8.0158,0.0
2020-07-13 22:51:00,11.2108,0.2922,2.1743,0.0
2020-07-13 22:52:00,10.888,2.1893,3.7665,0.0
2020-07-13 22:53:00,11.2901,-0.6563,-0.6916,0.0
2020-07-13 22:54:00,11.5363,0.6084,2.1743,0.0
2020-07-13 22:55:00,10.922,-0.3402,0.2637,0.0
2020-07-13 22:56:00,11.4694,0.6084,1.5374,0.0
2020-07-13 22:57:00,11.1829,-0.6563,1.5374,0.0
2020-07-13 22:58:00,11.2925,1.8731,3.7665,0.0
2020-07-13 22:59:00,11.0195,-0.6563,-0.3732,0.0
2020-07-13 23:00:00,11.0534,2.5055,2.8112,0.0
2020-07-13 23:01:00,11.2732,-2.8696,-2.9207,0.0
2020-07-13 23:02:00,10.8742,-0.3402,0.5821,0.0
2020-07-13 23:03:00,11.3045,1.557,4.085,0.0
2020-07-13 23:04:00,10.8726,3.1379,3.7665,0.0
2020-07-13 23:05:00,11.239,0.6084,2.1743,0.0
2020-07-13 23:06:00,10.5115,2.1893,3.1296,0.0
2020-07-13 23:07:00,11.8481,-4.7667,-5.7867,0.0
2020-07-13 23:08:00,10.5232,0.2922,1.5374,0.0
2020-07-13 23:09:00,11.4659,3.7702,6.6325,0.0
2020-07-13 23:10:00,11.9333,5.3512,7.9062,0.0
2020-07-13 23:11:00,11.7807,0.6084,3.4481,0.0
2020-07-13 23:12:00,10.998,-1.2887,1.219,0.0
2020-07-13 23:13:00,10.9527,-0.3402,-0.3732,0.0
2020-07-13 23:14:00,11.405,-0.9725,-0.0548,0.0
2020-07-13 23:15:00,11.0739,2.1893,3.7665,0.0
2020-07-13 23:16:00,11.436,1.557,2.8112,0.0
2020-07-13 23:17:00,11.0902,4.4026,6.6325,0.0
2020-07-13 23:18:00,11.3398,0.9246,1.5374,0.0
2020-07-13 23:19:00,11.125,1.557,0.9006,0.0
2020-07-13 23:20:00,10.984,0.2922,1.219,0.0
2020-07-13 23:21:00,11.401,2.1893,3.1296,0.0
2020-07-13 23:22:00,11.3027,1.8731,2.1743,0.0
2020-07-13 23:23:00,11.3315,3.1379,5.0403,0.0
2020-07-13 23:24:00,11.2354,0.2922,0.9006,0.0
2020-07-13 23:25:00,11.3908,-2.5535,-1.9654,0.0
2020-07-13 23:26:00,11.046,4.0864,4.4034,0.0
2020-07-13 23:27:00,11.6152,-0.3402,-1.0101,0.0
2020-07-13 23:28:00,11.3472,-1.6049,-1.0101,0.0
2020-07-13 23:29:00,11.3449,-0.024,-0.0548,0.0
2020-07-13 23:30:00,10.803,-0.3402,-0.0548,0.0
2020-07-13 23:31:00,11.4794,-0.024,1.219,0.0
2020-07-13 23:32:00,11.075,2.8217,5.3587,0.0
2020-07-13 23:33:00,11.1654,5.6674,9.18,0.0
2020-07-13 23:34:00,11.2713,-0.9725,-1.0101,0.0
2020-07-13 23:35:00,11.4417,0.9246,2.8112,0.0
2020-07-13 23:36:00,11.8902,-0.6563,-1.647,0.0
2020-07-13 23:37:00,10.8948,0.9246,0.2637,0.0
2020-07-13 23:38:00,11.9343,-5.3991,-5.4682,0.0
2020-07-13 23:39:00,11.2491,2.1893,3.1296,0.0
2020-07-13 23:40:00,11.3295,0.2922,0.2637,0.0
2020-07-13 23:41:00,11.5094,0.2922,1.5374,0.0
2020-07-13 23:42:00,11.2387,0.9246,4.085,0.0
2020-07-13 23:43:00,11.6492,-0.024,-0.6916,0.0
2020-07-13 23:44:00,11.6322,-5.0829,-5.7867,0.0
2020-07-13 23:45:00,11.6326,-5.0829,-6.1051,0.0
2020-07-13 23:46:00,11.2521,0.9246,1.5374,0.0
2020-07-13 23:47:00,11.3437,1.8731,3.4481,0.0
2020-07-13 23:48:00,11.2558,2.5055,3.7665,0.0
2020-07-13 23:49:00,11.2568,0.9246,2.1743,0.0
2020-07-13 23:50:00,11.1581,-1.2887,2.1743,0.0
2020-07-13 23:51:00,10.9651,0.6084,2.1743,0.0
2020-07-13 23:52:00,10.7807,0.2922,2.4928,0.0
2020-07-13 23:53:00,11.2687,-0.024,0.5821,0.0
2020-07-13 23:54:00,11.2694,-3.8182,-5.1498,0.0
2020-07-13 23:55:00,11.07,2.1893,3.1296,0.0
2020-07-13 23:56:00,11.8955,-0.024,-1.3285,0.0
2020-07-13 23:57:00,11.182,-0.6563,-0.3732,0.0
2020-07-13 23:58:00,11.4564,2.5055,3.4481,0.0
2020-07-13 23:59:00,11.229,1.8731,2.4928,0.0
2020-07-14 00:00:00,11.2635,1.557,2.8112,0.0
2020-07-14 00:01:00,11.1496,-0.024,0.9006,0.0
2020-07-14 00:02:00,11.2905,0.2922,1.219,0.0
2020-07-14 00:03:00,11.6148,-0.024,0.9006,0.0
2020-07-14 00:04:00,11.5765,0.9246,2.8112,0.0
2020-07-14 00:05:00,11.249,0.2922,1.8559,0.0
2020-07-14 00:06:00,11.0828,0.9246,2.8112,0.0
2020-07-14 00:07:00,11.9255,0.6084,0.9006,0.0
2020-07-14 00:08:00,11.1596,-1.2887,0.5821,0.0
2020-07-14 00:09:00,11.0376,-0.6563,0.5821,0.0
2020-07-14 00:10:00,11.2673,3.1379,4.4034,0.0
2020-07-14 00:11:00,11.1941,0.2922,1.219,0.0
2020-07-14 00:12:00,10.8214,1.2408,2.8112,0.0
2020-07-14 00:13:00,11.1343,-1.2887,-1.0101,0.0
2020-07-14 00:14:00,11.3962,-2.8696,-2.2838,0.0
2020-07-14 00:15:00,11.1691,1.557,2.8112,0.0
2020-07-14 00:16:00,11.0491,0.9246,5.0403,0.0
2020-07-14 00:17:00,11.2031,0.6084,2.4928,0.0
2020-07-14 00:18:00,11.113,3.1379,5.3587,0.0
2020-07-14 00:19:00,11.0451,1.8731,2.1743,0.0
2020-07-14 00:20:00,11.206,-0.024,0.9006,0.0
2020-07-14 00:21:00,11.0943,0.9246,4.085,0.0
2020-07-14 00:22:00,11.3982,0.6084,1.8559,0.0
2020-07-14 00:23:00,11.4668,-0.3402,0.9006,0.0
2020-07-14 00:24:00,11.0327,4.4026,5.9956,0.0
2020-07-14 00:25:00,11.2902,-2.2373,-0.6916,0.0
2020-07-14 00:26:00,11.5768,4.7188,8.2247,0.0
2020-07-14 00:27:00,11.3394,0.9246,2.1743,0.0
2020-07-14 00:28:00,11.0375,0.9246,2.4928,0.0
2020-07-14 00:29:00,11.1944,0.2922,1.219,0.0
2020-07-14 00:30:00,11.1024,-0.3402,-0.3732,0.0
2020-07-14 00:31:00,11.0233,-3.8182,-2.9207,0.0
2020-07-14 00:32:00,11.0357,-0.3402,1.219,0.0
2020-07-14 00:33:00,11.2464,0.2922,2.1743,0.0
2020-07-14 00:34:00,11.1397,3.1379,5.0403,0.0
2020-07-14 00:35:00,11.1277,2.8217,4.085,0.0
2020-07-14 00:36:00,11.3554,-2.5535,-2.2838,0.0
2020-07-14 00:37:00,11.2027,-0.024,1.219,0.0
2020-07-14 00:38:00,10.9119,0.6084,1.8559,0.0
2020-07-14 00:39:00,10.8214,-2.2373,-1.647,0.0
2020-07-14 00:40:00,11.0792,-2.2373,-1.647,0.0
2020-07-14 00:41:00,11.6721,1.2408,2.8112,0.0
2020-07-14 00:42:00,9.5268,-0.024,0.5821,0.0
2020-07-14 00:43:00,10.9533,-0.6563,0.5821,0.0
2020-07-14 00:44:00,10.9027,2.8217,3.7665,0.0
2020-07-14 00:45:00,12.0547,0.9246,1.219,0.0
2020-07-14 00:46:00,10.6058,2.1893,4.085,0.0
2020-07-14 00:47:00,11.0788,0.9246,1.5374,0.0
2020-07-14 00:48:00,10.799,-0.024,1.5374,0.0
2020-07-14 00:49:00,11.5301,1.8731,3.1296,0.0
2020-07-14 00:50:00,10.5692,1.557,3.7665,0.0
2020-07-14 00:51:00,11.2006,2.5055,4.085,0.0
2020-07-14 00:52:00,11.0064,1.2408,2.8112,0.0
2020-07-14 00:53:00,10.6366,0.6084,3.1296,0.0
2020-07-14 00:54:00,10.8351,-3.8182,-3.2392,0.0
2020-07-14 00:55:00,10.1483,0.2922,2.4928,0.0
2020-07-14 00:56:00,11.0014,-1.2887,-1.647,0.0
2020-07-14 00:57:00,11.2252,1.557,4.085,0.0
2020-07-14 00:58:00,10.9021,-0.024,0.5821,0.0
2020-07-14 00:59:00,10.8562,-0.6563,-0.3732,0.0
2020-07-14 01:00:00,12.1137,-0.024,-0.0548,0.0
2020-07-14 01:01:00,11.2573,-1.2887,0.5821,0.0
2020-07-14 01:02:00,10.7384,-0.3402,-0.0548,0.0
2020-07-14 01:03:00,11.4013,0.2922,0.9006,0.0
2020-07-14 01:04:00,11.1644,1.8731,3.7665,0.0
2020-07-14 01:05:00,11.047,-1.9211,-1.647,0.0
2020-07-14 01:06:00,10.9762,-2.2373,-2.6023,0.0
2020-07-14 01:07:00,11.0695,-0.3402,-0.3732,0.0
2020-07-14 01:08:00,10.8303,3.4541,5.9956,0.0
2020-07-14 01:09:00,11.2631,-2.2373,-2.2838,0.0
2020-07-14 01:10:00,10.7072,1.8731,2.1743,0.0
2020-07-14 01:11:00,10.927,1.557,2.8112,0.0
2020-07-14 01:12:00,10.942,0.2922,0.9006,0.0
2020-07-14 01:13:00,10.793,-0.024,0.2637,0.0
2020-07-14 01:14:00,11.3563,-0.6563,2.8112,0.0
2020-07-14 01:15:00,11.3315,0.6084,2.8112,0.0
2020-07-14 01:16:00,10.5807,-2.5535,-4.5129,0.0
2020-07-14 01:17:00,11.1469,-0.3402,-0.6916,0.0
2020-07-14 01:18:00,11.1552,0.9246,1.5374,0.0
2020-07-14 01:19:00,10.9615,-0.3402,0.2637,0.0
2020-07-14 01:20:00,10.8692,0.2922,1.5374,0.0
2020-07-14 01:21:00,10.7764,3.4541,6.6325,0.0
2020-07-14 01:22:00,11.307,-0.6563,-2.2838,0.0
2020-07-14 01:23:00,11.0312,0.6084,0.5821,0.0
2020-07-14 01:24:00,11.1469,-0.3402,1.219,0.0
2020-07-14 01:25:00,11.1422,-0.3402,-1.0101,0.0
2020-07-14 01:26:00,10.8925,1.2408,-0.0548,0.0
2020-07-14 01:27:00,11.5191,-0.3402,-0.6916,0.0
2020-07-14 01:28:00,11.0398,2.1893,3.4481,0.0
2020-07-14 01:29:00,10.9718,-1.9211,-2.2838,0.0
2020-07-14 01:30:00,11.1706,-0.024,1.5374,0.0
2020-07-14 01:31:00,11.2031,-1.2887,-1.0101,0.0
2020-07-14 01:32:00,11.3653,-2.2373,-2.9207,0.0
2020-07-14 01:33:00,11.4818,0.9246,2.4928,0.0
2020-07-14 01:34:00,11.2488,3.1379,4.7218,0.0
2020-07-14 01:35:00,11.0298,-0.9725,-0.3732,0.0
2020-07-14 01:36:00,10.8824,3.1379,4.4034,0.0
2020-07-14 01:37:00,11.0859,1.8731,1.8559,0.0
2020-07-14 01:38:00,10.9999,-1.2887,-1.0101,0.0
2020-07-14 01:39:00,11.0763,0.9246,1.8559,0.0
2020-07-14 01:40:00,11.0215,1.557,4.085,0.0
2020-07-14 01:41:00,11.0374,0.2922,1.5374,0.0
2020-07-14 01:42:00,11.0875,-0.6563,2.1743,0.0
2020-07-14 01:43:00,10.8222,0.9246,1.219,0.0
2020-07-14 01:44:00,10.5982,-0.9725,-0.6916,0.0
2020-07-14 01:45:00,11.2439,-1.2887,-2.2838,0.0
2020-07-14 01:46:00,11.239,4.0864,6.314,0.0
2020-07-14 01:47:00,10.8312,-0.6563,-0.0548,0.0
2020-07-14 01:48:00,11.1687,5.6674,6.314,0.0
2020-07-14 01:49:00,11.1662,-0.6563,-0.3732,0.0
2020-07-14 01:50:00,11.0442,-0.024,1.219,0.0
2020-07-14 01:51:00,10.6279,-0.3402,0.5821,0.0
2020-07-14 01:52:00,10.8299,0.6084,3.1296,0.0
2020-07-14 01:53:00,10.7595,-2.2373,-1.9654,0.0
2020-07-14 01:54:00,11.3629,-2.8696,-3.2392,0.0
2020-07-14 01:55:00,11.3945,0.6084,1.219,0.0
2020-07-14 01:56:00,11.2193,-0.024,0.5821,0.0
2020-07-14 01:57:00,10.9641,0.2922,1.219,0.0
2020-07-14 01:58:00,11.4175,5.3512,8.8616,0.0
2020-07-14 01:59:00,11.2391,-4.1344,-3.876,0.0
2020-07-14 02:00:00,11.2503,1.8731,0.9006,0.0
2020-07-14 02:01:00,10.7139,-3.8182,-7.0604,0.0
2020-07-14 02:02:00,10.7568,-2.2373,-2.6023,0.0
2020-07-14 02:03:00,11.5146,-2.5535,-1.3285,0.0
2020-07-14 02:04:00,11.455,0.6084,2.1743,0.0
2020-07-14 02:05:00,10.5158,-1.9211,-2.9207,0.0
2020-07-14 02:06:00,11.7053,-0.024,0.9006,0.0
2020-07-14 02:07:00,11.3005,2.8217,5.3587,0.0
2020-07-14 02:08:00,11.0533,-0.9725,-0.6916,0.0
2020-07-14 02:09:00,11.0482,0.6084,1.5374,0.0
2020-07-14 02:10:00,11.1285,-0.3402,0.2637,0.0
2020-07-14 02:11:00,11.5753,0.9246,1.5374,0.0
2020-07-14 02:12:00,11.1922,2.8217,5.6772,0.0
2020-07-14 02:13:00,10.5937,-3.1858,-5.4682,0.0
2020-07-14 02:14:00,11.0535,-0.024,1.219,0.0
2020-07-14 02:15:00,11.1823,5.3512,9.4984,0.0
2020-07-14 02:16:00,11.3045,0.6084,1.219,0.0
2020-07-14 02:17:00,11.072,3.1379,4.7218,0.0
2020-07-14 02:18:00,11.3508,4.4026,5.0403,0.0
2020-07-14 02:19:00,10.9851,2.5055,4.7218,0.0
2020-07-14 02:20:00,11.0426,-0.6563,-0.0548,0.0
2020-07-14 02:21:00,11.4967,0.9246,1.5374,0.0
2020-07-14 02:22:00,11.4767,-1.2887,-1.0101,0.0
2020-07-14 02:23:00,11.6455,-4.4506,-4.8314,0.0
2020-07-14 02:24:00,11.2295,-0.6563,-0.3732,0.0
2020-07-14 02:25:00,11.3091,4.4026,6.314,0.0
2020-07-14 02:26:00,11.2043,-0.3402,-1.9654,0.0
2020-07-14 02:27:00,11.5016,2.8217,2.8112,0.0
2020-07-14 02:28:00,12.1729,0.6084,1.8559,0.0
2020-07-14 02:29:00,9.8791,0.6084,1.219,0.0
2020-07-14 02:30:00,11.3633,6.2997,9.18,0.0
2020-07-14 02:31:00,11.7731,0.2922,0.5821,0.0
2020-07-14 02:32:00,11.6536,1.8731,2.1743,0.0
2020-07-14 02:33:00,11.4271,-0.3402,-0.0548,0.0
2020-07-14 02:34:00,11.3183,0.9246,2.8112,0.0
2020-07-14 02:35:00,11.1811,0.6084,2.4928,0.0
2020-07-14 02:36:00,11.4121,1.557,2.1743,0.0
2020-07-14 02:37:00,11.2382,-0.6563,0.9006,0.0
2020-07-14 02:38:00,12.2183,-1.2887,-1.647,0.0
2020-07-14 02:39:00,11.0701,1.2408,3.1296,0.0
2020-07-14 02:40:00,11.4298,-0.9725,-0.0548,0.0
2020-07-14 02:41:00,11.1898,-0.3402,-0.3732,0.0
2020-07-14 02:42:00,11.5409,-0.6563,-0.3732,0.0
2020-07-14 02:43:00,11.4011,-5.3991,-4.8314,0.0
2020-07-14 02:44:00,11.3899,0.9246,2.8112,0.0
2020-07-14 02:45:00,11.6077,0.6084,2.4928,0.0
2020-07-14 02:46:00,11.2417,-0.024,-0.3732,0.0
2020-07-14 02:47:00,10.9801,-1.6049,-2.2838,0.0
2020-07-14 02:48:00,11.4684,-1.9211,-1.647,0.0
2020-07-14 02:49:00,11.2644,-0.3402,1.5374,0.0
2020-07-14 02:50:00,11.1989,0.6084,0.5821,0.0
2020-07-14 02:51:00,11.6322,-0.024,0.5821,0.0
2020-07-14 02:52:00,11.9106,2.8217,6.9509,0.0
2020-07-14 02:53:00,11.784,-0.024,2.8112,0.0
2020-07-14 02:54:00,11.048,-0.024,3.1296,0.0
2020-07-14 02:55:00,11.0557,-2.2373,-1.0101,0.0
2020-07-14 02:56:00,11.2481,1.8731,2.8112,0.0
2020-07-14 02:57:00,11.0297,2.8217,5.0403,0.0
2020-07-14 02:58:00,11.187,2.1893,2.1743,0.0
2020-07-14 02:59:00,11.9428,1.557,3.4481,0.0
2020-07-14 03:00:00,11.2949,1.557,1.5374,0.0
2020-07-14 03:01:00,11.0626,-2.2373,-0.6916,0.0
2020-07-14 03:02:00,11.2906,2.1893,2.1743,0.0
2020-07-14 03:03:00,11.1851,1.2408,2.1743,0.0
2020-07-14 03:04:00,11.145,5.035,7.9062,0.0
2020-07-14 03:05:00,11.5939,-0.6563,-0.3732,0.0
2020-07-14 03:06:00,11.0852,0.6084,1.5374,0.0
2020-07-14 03:07:00,11.1416,0.6084,0.9006,0.0
2020-07-14 03:08:00,11.1966,-1.2887,-2.2838,0.0
2020-07-14 03:09:00,11.5015,1.557,2.8112,0.0
2020-07-14 03:10:00,10.9984,0.6084,3.1296,0.0
2020-07-14 03:11:00,11.4421,-1.2887,-0.0548,0.0
2020-07-14 03:12:00,11.3673,-0.9725,-1.0101,0.0
2020-07-14 03:13:00,11.3457,-0.9725,-0.6916,0.0
2020-07-14 03:14:00,11.771,-5.3991,-4.8314,0.0
2020-07-14 03:15:00,10.9036,0.2922,1.5374,0.0
2020-07-14 03:16:00,11.6109,-2.8696,-2.2838,0.0
2020-07-14 03:17:00,10.9104,-0.3402,0.5821,0.0
2020-07-14 03:18:00,11.1087,-0.3402,0.2637,0.0
2020-07-14 03:19:00,11.1151,6.2997,10.1353,0.0
2020-07-14 03:20:00,11.0394,1.557,2.8112,0.0
2020-07-14 03:21:00,11.244,0.9246,2.8112,0.0
2020-07-14 03:22:00,11.7738,-0.9725,-2.2838,0.0
2020-07-14 03:23:00,11.3765,-1.2887,-1.9654,0.0
2020-07-14 03:24:00,11.549,-1.2887,-1.0101,0.0
2020-07-14 03:25:00,11.519,-0.024,-1.0101,0.0
2020-07-14 03:26:00,11.2544,0.6084,2.4928,0.0
2020-07-14 03:27:00,11.2415,-0.024,0.5821,0.0
2020-07-14 03:28:00,11.5938,-0.024,1.8559,0.0
2020-07-14 03:29:00,11.2822,-1.2887,1.219,0.0
2020-07-14 03:30:00,11.1746,-0.024,1.219,0.0
2020-07-14 03:31:00,11.5509,-3.1858,-1.3285,0.0
2020-07-14 03:32:00,11.4732,2.8217,3.1296,0.0
2020-07-14 03:33:00,10.8537,2.1893,1.8559,0.0
2020-07-14 03:34:00,11.3348,0.9246,4.085,0.0
2020-07-14 03:35:00,11.0142,-0.024,-0.0548,0.0
2020-07-14 03:36:00,10.9418,4.4026,5.9956,0.0
2020-07-14 03:37:00,11.2005,-1.9211,0.2637,0.0
2020-07-14 03:38:00,10.9329,0.2922,2.4928,0.0
2020-07-14 03:39:00,11.108,-0.6563,-0.0548,0.0
2020-07-14 03:40:00,11.4104,-4.1344,-5.4682,0.0
2020-07-14 03:41:00,10.9077,0.6084,2.8112,0.0
2020-07-14 03:42:00,11.4328,0.6084,1.219,0.0
2020-07-14 03:43:00,10.8695,-0.9725,-0.3732,0.0
2020-07-14 03:44:00,11.2307,3.1379,4.4034,0.0
2020-07-14 03:45:00,10.5214,0.9246,2.4928,0.0
2020-07-14 03:46:00,11.3544,0.2922,2.1743,0.0
2020-07-14 03:47:00,11.1872,0.2922,4.085,0.0
2020-07-14 03:48:00,11.5613,-2.8696,-2.9207,0.0
2020-07-14 03:49:00,11.2042,0.6084,0.2637,0.0
2020-07-14 03:50:00,11.213,4.7188,6.9509,0.0
2020-07-14 03:51:00,11.2834,1.8731,3.1296,0.0
2020-07-14 03:52:00,11.1582,2.8217,4.085,0.0
2020-07-14 03:53:00,11.6325,-0.9725,-1.9654,0.0
2020-07-14 03:54:00,11.1827,2.1893,3.7665,0.0
2020-07-14 03:55:00,11.0117,1.8731,4.085,0.0
2020-07-14 03:56:00,10.7614,0.6084,1.5374,0.0
2020-07-14 03:57:00,11.453,2.1893,3.4481,0.0
2020-07-14 03:58:00,11.0636,-1.2887,-1.9654,0.0
2020-07-14 03:59:00,11.0568,0.9246,2.4928,0.0
2020-07-14 04:00:00,10.9136,-0.6563,1.8559,0.0
2020-07-14 04:01:00,11.1376,-0.3402,1.219,0.0
2020-07-14 04:02:00,11.2702,3.1379,4.085,0.0
2020-07-14 04:03:00,10.7614,-0.6563,-0.0548,0.0
2020-07-14 04:04:00,10.8055,-2.2373,-1.3285,0.0
2020-07-14 04:05:00,10.8453,1.8731,3.1296,0.0
2020-07-14 04:06:00,11.0508,-0.024,-0.3732,0.0
2020-07-14 04:07:00,11.2657,0.2922,0.5821,0.0
2020-07-14 04:08:00,10.9709,0.2922,1.219,0.0
2020-07-14 04:09:00,10.6795,-0.024,1.219,0.0
2020-07-14 04:10:00,10.6776,3.7702,5.9956,0.0
2020-07-14 04:11:00,10.6998,1.8731,4.4034,0.0
2020-07-14 04:12:00,10.7243,3.1379,5.9956,0.0
2020-07-14 04:13:00,10.8882,5.3512,7.2694,0.0
2020-07-14 04:14:00,11.295,-3.502,-3.5576,0.0
2020-07-14 04:15:00,10.6243,3.1379,4.4034,0.0
2020-07-14 04:16:00,11.5554,2.1893,4.085,0.0
2020-07-14 04:17:00,10.334,0.2922,0.9006,0.0
2020-07-14 04:18:00,11.4562,4.7188,7.9062,0.0
2020-07-14 04:19:00,11.2165,3.1379,5.3587,0.0
2020-07-14 04:20:00,11.3238,1.2408,2.4928,0.0
2020-07-14 04:21:00,11.0792,-0.024,0.5821,0.0
2020-07-14 04:22:00,10.6743,-0.3402,0.2637,0.0
2020-07-14 04:23:00,10.849,2.1893,5.3587,0.0
2020-07-14 04:24:00,11.3784,-5.0829,-4.8314,0.0
2020-07-14 04:25:00,10.6091,2.1893,3.7665,0.0
2020-07-14 04:26:00,12.2625,-1.6049,-1.3285,0.0
2020-07-14 04:27:00,11.6188,0.6084,1.8559,0.0
2020-07-14 04:28:00,11.1488,-0.3402,-0.6916,0.0
2020-07-14 04:29:00,11.2479,-1.6049,-1.3285,0.0
2020-07-14 04:30:00,12.3561,-0.3402,-0.3732,0.0
2020-07-14 04:31:00,10.6298,0.2922,2.1743,0.0
2020-07-14 04:32:00,10.9387,-5.7153,-6.742,0.0
2020-07-14 04:33:00,11.4711,-0.6563,0.9006,0.0
2020-07-14 04:34:00,10.9054,-2.5535,-2.6023,0.0
2020-07-14 04:35:00,12.35,0.2922,1.5374,0.0
2020-07-14 04:36:00,11.1579,-0.024,-0.3732,0.0
2020-07-14 04:37:00,10.681,0.2922,1.5374,0.0
2020-07-14 04:38:00,10.4484,-0.3402,1.8559,0.0
2020-07-14 04:39:00,10.9957,-0.3402,0.5821,0.0
2020-07-14 04:40:00,11.4333,-0.3402,0.9006,0.0
2020-07-14 04:41:00,11.0424,1.557,1.8559,0.0
2020-07-14 04:42:00,11.2468,4.0864,7.2694,0.0
2020-07-14 04:43:00,11.1448,-1.2887,-1.3285,0.0
