time,rb_sup_air_flow_sp_cmh,rb_sup_air_temp_sp_C,rb_battery_rate_W,ra_zone_temp_hsp_C,ra_zone_temp_csp_C,ra_battery_rate_W
2020-07-13 19:52:00,210.0,22.92,262.0,15.0,29.0,10.0
2020-07-13 19:53:00,210.0,22.92,259.0,15.0,29.0,2.0
2020-07-13 19:54:00,210.0,22.92,266.0,15.0,29.0,4.0
2020-07-13 19:55:00,210.0,22.92,268.0,15.0,29.0,7.0
2020-07-13 19:56:00,210.0,22.92,264.0,15.0,29.0,-3.0
2020-07-13 19:57:00,210.0,22.92,262.0,15.0,29.0,7.0
2020-07-13 19:58:00,210.0,22.92,266.0,15.0,29.0,11.0
2020-07-13 19:59:00,210.0,22.92,260.0,15.0,29.0,15.0
2020-07-13 20:00:00,210.0,22.92,266.0,15.0,29.0,15.0
2020-07-13 20:01:00,210.0,22.92,251.0,15.0,29.0,5.0
2020-07-13 20:02:00,163.0,22.83,-1.0,15.0,29.0,15.0
2020-07-13 20:03:00,163.0,22.83,19.0,15.0,29.0,18.0
2020-07-13 20:04:00,163.0,22.83,17.0,15.0,29.0,14.0
2020-07-13 20:05:00,163.0,22.83,9.0,15.0,29.0,3.0
2020-07-13 20:06:00,163.0,22.83,2.0,15.0,29.0,4.0
2020-07-13 20:07:00,163.0,22.83,12.0,15.0,29.0,17.0
2020-07-13 20:08:00,163.0,22.83,1.0,15.0,29.0,16.0
2020-07-13 20:09:00,163.0,22.83,22.0,15.0,29.0,11.0
2020-07-13 20:10:00,163.0,22.83,11.0,15.0,29.0,19.0
2020-07-13 20:11:00,163.0,22.83,20.0,15.0,29.0,1.0
2020-07-13 20:12:00,163.0,22.83,4.0,15.0,29.0,0.0
2020-07-13 20:13:00,163.0,22.83,9.0,15.0,29.0,4.0
2020-07-13 20:14:00,163.0,22.83,12.0,15.0,29.0,14.0
2020-07-13 20:15:00,163.0,22.83,17.0,15.0,29.0,6.0
2020-07-13 20:16:00,163.0,22.83,14.0,15.0,29.0,10.0
2020-07-13 20:17:00,159.0,22.72,17.0,15.0,29.0,15.0
2020-07-13 20:18:00,159.0,22.72,0.0,15.0,29.0,3.0
2020-07-13 20:19:00,159.0,22.72,1.0,15.0,29.0,9.0
2020-07-13 20:20:00,159.0,22.72,-1.0,15.0,29.0,24.0
2020-07-13 20:21:00,159.0,22.72,1.0,15.0,29.0,16.0
2020-07-13 20:22:00,159.0,22.72,16.0,15.0,29.0,16.0
2020-07-13 20:23:00,159.0,22.72,15.0,15.0,29.0,10.0
2020-07-13 20:24:00,159.0,22.72,22.0,15.0,29.0,4.0
2020-07-13 20:25:00,159.0,22.72,-4.0,15.0,29.0,20.0
2020-07-13 20:26:00,159.0,22.72,16.0,15.0,29.0,-1.0
2020-07-13 20:27:00,159.0,22.72,14.0,15.0,29.0,5.0
2020-07-13 20:28:00,159.0,22.72,11.0,15.0,29.0,16.0
2020-07-13 20:29:00,159.0,22.72,14.0,15.0,29.0,18.0
2020-07-13 20:30:00,159.0,22.72,14.0,15.0,29.0,14.0
2020-07-13 20:31:00,159.0,22.72,15.0,15.0,29.0,6.0
2020-07-13 20:32:00,156.0,22.72,12.0,15.0,29.0,1.0
2020-07-13 20:33:00,156.0,22.72,10.0,15.0,29.0,9.0
2020-07-13 20:34:00,156.0,22.72,-6.0,15.0,29.0,0.0
2020-07-13 20:35:00,156.0,22.72,7.0,15.0,29.0,0.0
2020-07-13 20:36:00,156.0,22.72,3.0,15.0,29.0,0.0
2020-07-13 20:37:00,156.0,22.72,0.0,15.0,29.0,10.0
2020-07-13 20:38:00,156.0,22.72,17.0,15.0,29.0,-3.0
2020-07-13 20:39:00,156.0,22.72,11.0,15.0,29.0,13.0
2020-07-13 20:40:00,156.0,22.72,16.0,15.0,29.0,13.0
2020-07-13 20:41:00,156.0,22.72,12.0,15.0,29.0,-5.0
2020-07-13 20:42:00,156.0,22.72,19.0,15.0,29.0,-2.0
2020-07-13 20:43:00,156.0,22.72,13.0,15.0,29.0,8.0
2020-07-13 20:44:00,156.0,22.72,13.0,15.0,29.0,-7.0
2020-07-13 20:45:00,156.0,22.72,34.0,15.0,29.0,18.0
2020-07-13 20:46:00,156.0,22.72,13.0,15.0,29.0,23.0
2020-07-13 20:47:00,155.0,22.71,7.0,15.0,29.0,16.0
2020-07-13 20:48:00,155.0,22.71,0.0,15.0,29.0,11.0
2020-07-13 20:49:00,155.0,22.71,19.0,15.0,29.0,11.0
2020-07-13 20:50:00,155.0,22.71,4.0,15.0,29.0,10.0
2020-07-13 20:51:00,155.0,22.71,-3.0,15.0,29.0,14.0
2020-07-13 20:52:00,155.0,22.71,15.0,15.0,29.0,13.0
2020-07-13 20:53:00,155.0,22.71,21.0,15.0,29.0,-7.0
2020-07-13 20:54:00,155.0,22.71,18.0,15.0,29.0,25.0
2020-07-13 20:55:00,155.0,22.71,17.0,15.0,29.0,1.0
2020-07-13 20:56:00,155.0,22.71,4.0,15.0,29.0,15.0
2020-07-13 20:57:00,155.0,22.71,14.0,15.0,29.0,0.0
2020-07-13 20:58:00,155.0,22.71,16.0,15.0,29.0,13.0
2020-07-13 20:59:00,155.0,22.71,17.0,15.0,29.0,6.0
2020-07-13 21:00:00,155.0,22.71,22.0,15.0,29.0,20.0
2020-07-13 21:01:00,155.0,22.71,14.0,15.0,29.0,8.0
2020-07-13 21:02:00,156.0,22.62,19.0,15.0,29.0,14.0
2020-07-13 21:03:00,156.0,22.62,16.0,15.0,29.0,17.0
2020-07-13 21:04:00,156.0,22.62,28.0,15.0,29.0,0.0
2020-07-13 21:05:00,156.0,22.62,17.0,15.0,29.0,1.0
2020-07-13 21:06:00,156.0,22.62,18.0,15.0,29.0,8.0
2020-07-13 21:07:00,156.0,22.62,12.0,15.0,29.0,17.0
2020-07-13 21:08:00,156.0,22.62,28.0,15.0,29.0,3.0
2020-07-13 21:09:00,156.0,22.62,15.0,15.0,29.0,12.0
2020-07-13 21:10:00,156.0,22.62,14.0,15.0,29.0,18.0
2020-07-13 21:11:00,156.0,22.62,-2.0,15.0,29.0,3.0
2020-07-13 21:12:00,156.0,22.62,13.0,15.0,29.0,14.0
2020-07-13 21:13:00,156.0,22.62,10.0,15.0,29.0,3.0
2020-07-13 21:14:00,156.0,22.62,4.0,15.0,29.0,13.0
2020-07-13 21:15:00,156.0,22.62,13.0,15.0,29.0,2.0
2020-07-13 21:16:00,156.0,22.62,13.0,15.0,29.0,14.0
2020-07-13 21:17:00,158.0,22.54,12.0,15.0,29.0,15.0
2020-07-13 21:18:00,158.0,22.54,20.0,15.0,29.0,24.0
2020-07-13 21:19:00,158.0,22.54,17.0,15.0,29.0,0.0
2020-07-13 21:20:00,158.0,22.54,12.0,15.0,29.0,14.0
2020-07-13 21:21:00,158.0,22.54,18.0,15.0,29.0,22.0
2020-07-13 21:22:00,158.0,22.54,11.0,15.0,29.0,5.0
2020-07-13 21:23:00,158.0,22.54,10.0,15.0,29.0,15.0
2020-07-13 21:24:00,158.0,22.54,11.0,15.0,29.0,17.0
2020-07-13 21:25:00,158.0,22.54,15.0,15.0,29.0,12.0
2020-07-13 21:26:00,158.0,22.54,6.0,15.0,29.0,6.0
2020-07-13 21:27:00,158.0,22.54,18.0,15.0,29.0,16.0
2020-07-13 21:28:00,158.0,22.54,-1.0,15.0,29.0,15.0
2020-07-13 21:29:00,158.0,22.54,26.0,15.0,29.0,16.0
2020-07-13 21:30:00,158.0,22.54,-3.0,15.0,29.0,14.0
2020-07-13 21:31:00,158.0,22.54,-5.0,15.0,29.0,13.0
2020-07-13 21:32:00,158.0,22.49,1.0,15.0,29.0,4.0
2020-07-13 21:33:00,158.0,22.49,15.0,15.0,29.0,3.0
2020-07-13 21:34:00,158.0,22.49,15.0,15.0,29.0,19.0
2020-07-13 21:35:00,158.0,22.49,18.0,15.0,29.0,14.0
2020-07-13 21:36:00,158.0,22.49,17.0,15.0,29.0,4.0
2020-07-13 21:37:00,158.0,22.49,7.0,15.0,29.0,13.0
2020-07-13 21:38:00,158.0,22.49,3.0,15.0,29.0,27.0
2020-07-13 21:39:00,158.0,22.49,11.0,15.0,29.0,13.0
2020-07-13 21:40:00,158.0,22.49,13.0,15.0,29.0,14.0
2020-07-13 21:41:00,158.0,22.49,2.0,15.0,29.0,5.0
2020-07-13 21:42:00,158.0,22.49,5.0,15.0,29.0,-2.0
2020-07-13 21:43:00,158.0,22.49,16.0,15.0,29.0,18.0
2020-07-13 21:44:00,158.0,22.49,16.0,15.0,29.0,18.0
2020-07-13 21:45:00,158.0,22.49,4.0,15.0,29.0,13.0
2020-07-13 21:46:00,158.0,22.49,17.0,15.0,29.0,17.0
2020-07-13 21:47:00,158.0,22.38,14.0,15.0,29.0,13.0
2020-07-13 21:48:00,158.0,22.38,16.0,15.0,29.0,13.0
2020-07-13 21:49:00,158.0,22.38,21.0,15.0,29.0,16.0
2020-07-13 21:50:00,158.0,22.38,9.0,15.0,29.0,4.0
2020-07-13 21:51:00,158.0,22.38,7.0,15.0,29.0,10.0
2020-07-13 21:52:00,158.0,22.38,14.0,15.0,29.0,20.0
2020-07-13 21:53:00,158.0,22.38,20.0,15.0,29.0,12.0
2020-07-13 21:54:00,158.0,22.38,18.0,15.0,29.0,7.0
2020-07-13 21:55:00,158.0,22.38,9.0,15.0,29.0,5.0
2020-07-13 21:56:00,158.0,22.38,27.0,15.0,29.0,14.0
2020-07-13 21:57:00,158.0,22.38,1.0,15.0,29.0,-1.0
2020-07-13 21:58:00,158.0,22.38,14.0,15.0,29.0,-12.0
2020-07-13 21:59:00,158.0,22.38,9.0,15.0,29.0,21.0
2020-07-13 22:00:00,158.0,22.38,1.0,15.0,29.0,3.0
2020-07-13 22:01:00,158.0,22.38,20.0,15.0,29.0,5.0
2020-07-13 22:02:00,156.0,22.41,26.0,15.0,29.0,15.0
2020-07-13 22:03:00,156.0,22.41,16.0,15.0,29.0,15.0
2020-07-13 22:04:00,156.0,22.41,9.0,15.0,29.0,12.0
2020-07-13 22:05:00,156.0,22.41,2.0,15.0,29.0,-3.0
2020-07-13 22:06:00,156.0,22.41,21.0,15.0,29.0,17.0
2020-07-13 22:07:00,156.0,22.41,10.0,15.0,29.0,3.0
2020-07-13 22:08:00,156.0,22.41,7.0,15.0,29.0,19.0
2020-07-13 22:09:00,156.0,22.41,29.0,15.0,29.0,13.0
2020-07-13 22:10:00,156.0,22.41,0.0,15.0,29.0,16.0
2020-07-13 22:11:00,156.0,22.41,25.0,15.0,29.0,13.0
2020-07-13 22:12:00,156.0,22.41,2.0,15.0,29.0,13.0
2020-07-13 22:13:00,156.0,22.41,13.0,15.0,29.0,17.0
2020-07-13 22:14:00,156.0,22.41,-2.0,15.0,29.0,2.0
2020-07-13 22:15:00,156.0,22.41,8.0,15.0,29.0,18.0
2020-07-13 22:16:00,156.0,22.41,20.0,15.0,29.0,17.0
2020-07-13 22:17:00,155.0,22.32,0.0,15.0,29.0,27.0
2020-07-13 22:18:00,155.0,22.32,13.0,15.0,29.0,14.0
2020-07-13 22:19:00,155.0,22.32,26.0,15.0,29.0,-2.0
2020-07-13 22:20:00,155.0,22.32,14.0,15.0,29.0,8.0
2020-07-13 22:21:00,155.0,22.32,11.0,15.0,29.0,5.0
2020-07-13 22:22:00,155.0,22.32,-7.0,15.0,29.0,0.0
2020-07-13 22:23:00,155.0,22.32,0.0,15.0,29.0,18.0
2020-07-13 22:24:00,155.0,22.32,14.0,15.0,29.0,14.0
2020-07-13 22:25:00,155.0,22.32,17.0,15.0,29.0,14.0
2020-07-13 22:26:00,155.0,22.32,10.0,15.0,29.0,8.0
2020-07-13 22:27:00,155.0,22.32,18.0,15.0,29.0,16.0
2020-07-13 22:28:00,155.0,22.32,30.0,15.0,29.0,10.0
2020-07-13 22:29:00,155.0,22.32,16.0,15.0,29.0,17.0
2020-07-13 22:30:00,155.0,22.32,-6.0,15.0,29.0,12.0
2020-07-13 22:31:00,155.0,22.32,15.0,15.0,29.0,3.0
2020-07-13 22:32:00,154.0,22.27,16.0,15.0,29.0,13.0
2020-07-13 22:33:00,154.0,22.27,0.0,15.0,29.0,4.0
2020-07-13 22:34:00,154.0,22.27,18.0,15.0,29.0,24.0
2020-07-13 22:35:00,154.0,22.27,7.0,15.0,29.0,1.0
2020-07-13 22:36:00,154.0,22.27,14.0,15.0,29.0,16.0
2020-07-13 22:37:00,154.0,22.27,-4.0,15.0,29.0,12.0
2020-07-13 22:38:00,154.0,22.27,23.0,15.0,29.0,6.0
2020-07-13 22:39:00,154.0,22.27,13.0,15.0,29.0,2.0
2020-07-13 22:40:00,154.0,22.27,8.0,15.0,29.0,15.0
2020-07-13 22:41:00,154.0,22.27,16.0,15.0,29.0,0.0
2020-07-13 22:42:00,154.0,22.27,15.0,15.0,29.0,7.0
2020-07-13 22:43:00,154.0,22.27,4.0,15.0,29.0,13.0
2020-07-13 22:44:00,154.0,22.27,12.0,15.0,29.0,6.0
2020-07-13 22:45:00,154.0,22.27,15.0,15.0,29.0,11.0
2020-07-13 22:46:00,154.0,22.27,12.0,15.0,29.0,15.0
2020-07-13 22:47:00,153.0,22.26,18.0,15.0,29.0,9.0
2020-07-13 22:48:00,153.0,22.26,11.0,15.0,29.0,17.0
2020-07-13 22:49:00,153.0,22.26,0.0,15.0,29.0,6.0
2020-07-13 22:50:00,153.0,22.26,13.0,15.0,29.0,11.0
2020-07-13 22:51:00,153.0,22.26,22.0,15.0,29.0,-1.0
2020-07-13 22:52:00,153.0,22.26,2.0,15.0,29.0,17.0
2020-07-13 22:53:00,153.0,22.26,16.0,15.0,29.0,12.0
2020-07-13 22:54:00,153.0,22.26,13.0,15.0,29.0,12.0
2020-07-13 22:55:00,153.0,22.26,20.0,15.0,29.0,12.0
2020-07-13 22:56:00,153.0,22.26,4.0,15.0,29.0,16.0
2020-07-13 22:57:00,153.0,22.26,13.0,15.0,29.0,7.0
2020-07-13 22:58:00,153.0,22.26,7.0,15.0,29.0,15.0
2020-07-13 22:59:00,153.0,22.26,20.0,15.0,29.0,15.0
2020-07-13 23:00:00,153.0,22.26,21.0,15.0,29.0,9.0
2020-07-13 23:01:00,153.0,22.26,18.0,15.0,29.0,12.0
2020-07-13 23:02:00,153.0,22.24,-7.0,15.0,29.0,18.0
2020-07-13 23:03:00,153.0,22.24,0.0,15.0,29.0,18.0
2020-07-13 23:04:00,153.0,22.24,3.0,15.0,29.0,5.0
2020-07-13 23:05:00,153.0,22.24,12.0,15.0,29.0,1.0
2020-07-13 23:06:00,153.0,22.24,0.0,15.0,29.0,11.0
2020-07-13 23:07:00,153.0,22.24,15.0,15.0,29.0,13.0
2020-07-13 23:08:00,153.0,22.24,12.0,15.0,29.0,-2.0
2020-07-13 23:09:00,153.0,22.24,20.0,15.0,29.0,18.0
2020-07-13 23:10:00,153.0,22.24,14.0,15.0,29.0,13.0
2020-07-13 23:11:00,153.0,22.24,26.0,15.0,29.0,3.0
2020-07-13 23:12:00,153.0,22.24,17.0,15.0,29.0,10.0
2020-07-13 23:13:00,153.0,22.24,0.0,15.0,29.0,12.0
2020-07-13 23:14:00,153.0,22.24,13.0,15.0,29.0,2.0
2020-07-13 23:15:00,153.0,22.24,7.0,15.0,29.0,16.0
2020-07-13 23:16:00,153.0,22.24,19.0,15.0,29.0,18.0
2020-07-13 23:17:00,152.0,22.24,15.0,15.0,29.0,6.0
2020-07-13 23:18:00,152.0,22.24,4.0,15.0,29.0,13.0
2020-07-13 23:19:00,152.0,22.24,11.0,15.0,29.0,18.0
2020-07-13 23:20:00,152.0,22.24,18.0,15.0,29.0,16.0
2020-07-13 23:21:00,152.0,22.24,15.0,15.0,29.0,14.0
2020-07-13 23:22:00,152.0,22.24,25.0,15.0,29.0,-3.0
2020-07-13 23:23:00,152.0,22.24,12.0,15.0,29.0,13.0
2020-07-13 23:24:00,152.0,22.24,10.0,15.0,29.0,15.0
2020-07-13 23:25:00,152.0,22.24,16.0,15.0,29.0,13.0
2020-07-13 23:26:00,152.0,22.24,11.0,15.0,29.0,9.0
2020-07-13 23:27:00,152.0,22.24,-1.0,15.0,29.0,12.0
2020-07-13 23:28:00,152.0,22.24,25.0,15.0,29.0,14.0
2020-07-13 23:29:00,152.0,22.24,2.0,15.0,29.0,12.0
2020-07-13 23:30:00,152.0,22.24,29.0,15.0,29.0,2.0
2020-07-13 23:31:00,152.0,22.24,3.0,15.0,29.0,11.0
2020-07-13 23:32:00,151.0,22.24,17.0,15.0,29.0,-1.0
2020-07-13 23:33:00,151.0,22.24,19.0,15.0,29.0,8.0
2020-07-13 23:34:00,151.0,22.24,21.0,15.0,29.0,3.0
2020-07-13 23:35:00,151.0,22.24,2.0,15.0,29.0,20.0
2020-07-13 23:36:00,151.0,22.24,20.0,15.0,29.0,3.0
2020-07-13 23:37:00,151.0,22.24,8.0,15.0,29.0,13.0
2020-07-13 23:38:00,151.0,22.24,15.0,15.0,29.0,4.0
2020-07-13 23:39:00,151.0,22.24,0.0,15.0,29.0,3.0
2020-07-13 23:40:00,151.0,22.24,-3.0,15.0,29.0,18.0
2020-07-13 23:41:00,151.0,22.24,-3.0,15.0,29.0,18.0
2020-07-13 23:42:00,151.0,22.24,16.0,15.0,29.0,14.0
2020-07-13 23:43:00,151.0,22.24,13.0,15.0,29.0,19.0
2020-07-13 23:44:00,151.0,22.24,23.0,15.0,29.0,16.0
2020-07-13 23:45:00,151.0,22.24,19.0,15.0,29.0,11.0
2020-07-13 23:46:00,151.0,22.24,17.0,15.0,29.0,14.0
2020-07-13 23:47:00,152.0,22.14,13.0,15.0,29.0,11.0
2020-07-13 23:48:00,152.0,22.14,13.0,15.0,29.0,17.0
2020-07-13 23:49:00,152.0,22.14,13.0,15.0,29.0,5.0
2020-07-13 23:50:00,152.0,22.14,7.0,15.0,29.0,17.0
2020-07-13 23:51:00,152.0,22.14,19.0,15.0,29.0,23.0
2020-07-13 23:52:00,152.0,22.14,24.0,15.0,29.0,5.0
2020-07-13 23:53:00,152.0,22.14,-6.0,15.0,29.0,3.0
2020-07-13 23:54:00,152.0,22.14,5.0,15.0,29.0,14.0
2020-07-13 23:55:00,152.0,22.14,6.0,15.0,29.0,1.0
2020-07-13 23:56:00,152.0,22.14,21.0,15.0,29.0,3.0
2020-07-13 23:57:00,152.0,22.14,21.0,15.0,29.0,8.0
2020-07-13 23:58:00,152.0,22.14,12.0,15.0,29.0,13.0
2020-07-13 23:59:00,152.0,22.14,21.0,15.0,29.0,9.0
2020-07-14 00:00:00,152.0,22.14,17.0,15.0,29.0,22.0
2020-07-14 00:01:00,152.0,22.14,11.0,15.0,29.0,18.0
2020-07-14 00:02:00,151.0,21.89,0.0,15.0,29.0,9.0
2020-07-14 00:03:00,151.0,21.89,6.0,15.0,29.0,22.0
2020-07-14 00:04:00,151.0,21.89,18.0,15.0,29.0,9.0
2020-07-14 00:05:00,151.0,21.89,7.0,15.0,29.0,15.0
2020-07-14 00:06:00,151.0,21.89,30.0,15.0,29.0,7.0
2020-07-14 00:07:00,151.0,21.89,18.0,15.0,29.0,8.0
2020-07-14 00:08:00,151.0,21.89,14.0,15.0,29.0,-2.0
2020-07-14 00:09:00,151.0,21.89,16.0,15.0,29.0,4.0
2020-07-14 00:10:00,151.0,21.89,16.0,15.0,29.0,14.0
2020-07-14 00:11:00,151.0,21.89,12.0,15.0,29.0,13.0
2020-07-14 00:12:00,151.0,21.89,0.0,15.0,29.0,14.0
2020-07-14 00:13:00,151.0,21.89,7.0,15.0,29.0,14.0
2020-07-14 00:14:00,151.0,21.89,25.0,15.0,29.0,12.0
2020-07-14 00:15:00,151.0,21.89,22.0,15.0,29.0,14.0
2020-07-14 00:16:00,151.0,21.89,11.0,15.0,29.0,18.0
2020-07-14 00:17:00,151.0,21.88,22.0,15.0,29.0,14.0
2020-07-14 00:18:00,151.0,21.88,13.0,15.0,29.0,-2.0
2020-07-14 00:19:00,151.0,21.88,10.0,15.0,29.0,12.0
2020-07-14 00:20:00,151.0,21.88,0.0,15.0,29.0,17.0
2020-07-14 00:21:00,151.0,21.88,4.0,15.0,29.0,18.0
2020-07-14 00:22:00,151.0,21.88,13.0,15.0,29.0,13.0
2020-07-14 00:23:00,151.0,21.88,16.0,15.0,29.0,19.0
2020-07-14 00:24:00,151.0,21.88,13.0,15.0,29.0,10.0
2020-07-14 00:25:00,151.0,21.88,3.0,15.0,29.0,20.0
2020-07-14 00:26:00,151.0,21.88,15.0,15.0,29.0,4.0
2020-07-14 00:27:00,151.0,21.88,3.0,15.0,29.0,9.0
2020-07-14 00:28:00,151.0,21.88,5.0,15.0,29.0,8.0
2020-07-14 00:29:00,151.0,21.88,10.0,15.0,29.0,-3.0
2020-07-14 00:30:00,151.0,21.88,16.0,15.0,29.0,1.0
2020-07-14 00:31:00,151.0,21.88,8.0,15.0,29.0,22.0
2020-07-14 00:32:00,151.0,21.82,3.0,15.0,29.0,15.0
2020-07-14 00:33:00,151.0,21.82,15.0,15.0,29.0,18.0
2020-07-14 00:34:00,151.0,21.82,8.0,15.0,29.0,16.0
2020-07-14 00:35:00,151.0,21.82,14.0,15.0,29.0,16.0
2020-07-14 00:36:00,151.0,21.82,24.0,15.0,29.0,13.0
2020-07-14 00:37:00,151.0,21.82,23.0,15.0,29.0,21.0
2020-07-14 00:38:00,151.0,21.82,15.0,15.0,29.0,7.0
2020-07-14 00:39:00,151.0,21.82,19.0,15.0,29.0,14.0
2020-07-14 00:40:00,151.0,21.82,12.0,15.0,29.0,25.0
2020-07-14 00:41:00,151.0,21.82,1.0,15.0,29.0,16.0
2020-07-14 00:42:00,151.0,21.82,16.0,15.0,29.0,1.0
2020-07-14 00:43:00,151.0,21.82,21.0,15.0,29.0,17.0
2020-07-14 00:44:00,151.0,21.82,11.0,15.0,29.0,14.0
2020-07-14 00:45:00,151.0,21.82,23.0,15.0,29.0,4.0
2020-07-14 00:46:00,151.0,21.82,19.0,15.0,29.0,8.0
2020-07-14 00:47:00,151.0,21.78,3.0,15.0,29.0,15.0
2020-07-14 00:48:00,151.0,21.78,15.0,15.0,29.0,22.0
2020-07-14 00:49:00,151.0,21.78,10.0,15.0,29.0,16.0
2020-07-14 00:50:00,151.0,21.78,16.0,15.0,29.0,-2.0
2020-07-14 00:51:00,151.0,21.78,7.0,15.0,29.0,20.0
2020-07-14 00:52:00,151.0,21.78,26.0,15.0,29.0,17.0
2020-07-14 00:53:00,151.0,21.78,1.0,15.0,29.0,15.0
2020-07-14 00:54:00,151.0,21.78,27.0,15.0,29.0,13.0
2020-07-14 00:55:00,151.0,21.78,20.0,15.0,29.0,6.0
2020-07-14 00:56:00,151.0,21.78,23.0,15.0,29.0,19.0
2020-07-14 00:57:00,151.0,21.78,14.0,15.0,29.0,12.0
2020-07-14 00:58:00,151.0,21.78,12.0,15.0,29.0,13.0
2020-07-14 00:59:00,151.0,21.78,8.0,15.0,29.0,11.0
2020-07-14 01:00:00,151.0,21.78,15.0,15.0,29.0,4.0
2020-07-14 01:01:00,151.0,21.78,11.0,15.0,29.0,15.0
2020-07-14 01:02:00,152.0,21.79,11.0,15.0,29.0,6.0
2020-07-14 01:03:00,152.0,21.79,14.0,15.0,29.0,9.0
2020-07-14 01:04:00,152.0,21.79,15.0,15.0,29.0,13.0
2020-07-14 01:05:00,152.0,21.79,17.0,15.0,29.0,17.0
2020-07-14 01:06:00,152.0,21.79,1.0,15.0,29.0,15.0
2020-07-14 01:07:00,152.0,21.79,18.0,15.0,29.0,14.0
2020-07-14 01:08:00,152.0,21.79,20.0,15.0,29.0,19.0
2020-07-14 01:09:00,152.0,21.79,7.0,15.0,29.0,15.0
2020-07-14 01:10:00,152.0,21.79,26.0,15.0,29.0,20.0
2020-07-14 01:11:00,152.0,21.79,15.0,15.0,29.0,14.0
2020-07-14 01:12:00,152.0,21.79,2.0,15.0,29.0,0.0
2020-07-14 01:13:00,152.0,21.79,20.0,15.0,29.0,14.0
2020-07-14 01:14:00,152.0,21.79,12.0,15.0,29.0,3.0
2020-07-14 01:15:00,152.0,21.79,15.0,15.0,29.0,11.0
2020-07-14 01:16:00,152.0,21.79,22.0,15.0,29.0,7.0
2020-07-14 01:17:00,150.0,21.73,11.0,15.0,29.0,16.0
2020-07-14 01:18:00,150.0,21.73,0.0,15.0,29.0,16.0
2020-07-14 01:19:00,150.0,21.73,14.0,15.0,29.0,7.0
2020-07-14 01:20:00,150.0,21.73,10.0,15.0,29.0,13.0
2020-07-14 01:21:00,150.0,21.73,16.0,15.0,29.0,-5.0
2020-07-14 01:22:00,150.0,21.73,19.0,15.0,29.0,3.0
2020-07-14 01:23:00,150.0,21.73,1.0,15.0,29.0,1.0
2020-07-14 01:24:00,150.0,21.73,14.0,15.0,29.0,11.0
2020-07-14 01:25:00,150.0,21.73,3.0,15.0,29.0,8.0
2020-07-14 01:26:00,150.0,21.73,14.0,15.0,29.0,18.0
2020-07-14 01:27:00,150.0,21.73,15.0,15.0,29.0,18.0
2020-07-14 01:28:00,150.0,21.73,-4.0,15.0,29.0,13.0
2020-07-14 01:29:00,150.0,21.73,4.0,15.0,29.0,1.0
2020-07-14 01:30:00,150.0,21.73,5.0,15.0,29.0,29.0
2020-07-14 01:31:00,150.0,21.73,9.0,15.0,29.0,10.0
2020-07-14 01:32:00,150.0,21.72,10.0,15.0,29.0,11.0
2020-07-14 01:33:00,150.0,21.72,9.0,15.0,29.0,14.0
2020-07-14 01:34:00,150.0,21.72,6.0,15.0,29.0,0.0
2020-07-14 01:35:00,150.0,21.72,20.0,15.0,29.0,23.0
2020-07-14 01:36:00,150.0,21.72,14.0,15.0,29.0,3.0
2020-07-14 01:37:00,150.0,21.72,-1.0,15.0,29.0,12.0
2020-07-14 01:38:00,150.0,21.72,14.0,15.0,29.0,15.0
2020-07-14 01:39:00,150.0,21.72,16.0,15.0,29.0,14.0
2020-07-14 01:40:00,150.0,21.72,10.0,15.0,29.0,17.0
2020-07-14 01:41:00,150.0,21.72,15.0,15.0,29.0,25.0
2020-07-14 01:42:00,150.0,21.72,22.0,15.0,29.0,16.0
2020-07-14 01:43:00,150.0,21.72,15.0,15.0,29.0,-2.0
2020-07-14 01:44:00,150.0,21.72,17.0,15.0,29.0,15.0
2020-07-14 01:45:00,150.0,21.72,23.0,15.0,29.0,4.0
2020-07-14 01:46:00,150.0,21.72,26.0,15.0,29.0,14.0
2020-07-14 01:47:00,151.0,21.7,-2.0,15.0,29.0,14.0
2020-07-14 01:48:00,151.0,21.7,4.0,15.0,29.0,15.0
2020-07-14 01:49:00,151.0,21.7,29.0,15.0,29.0,4.0
2020-07-14 01:50:00,151.0,21.7,14.0,15.0,29.0,10.0
2020-07-14 01:51:00,151.0,21.7,-2.0,15.0,29.0,1.0
2020-07-14 01:52:00,151.0,21.7,22.0,15.0,29.0,12.0
2020-07-14 01:53:00,151.0,21.7,7.0,15.0,29.0,14.0
2020-07-14 01:54:00,151.0,21.7,10.0,15.0,29.0,7.0
2020-07-14 01:55:00,151.0,21.7,24.0,15.0,29.0,7.0
2020-07-14 01:56:00,151.0,21.7,22.0,15.0,29.0,2.0
2020-07-14 01:57:00,151.0,21.7,13.0,15.0,29.0,4.0
2020-07-14 01:58:00,151.0,21.7,16.0,15.0,29.0,14.0
2020-07-14 01:59:00,151.0,21.7,1.0,15.0,29.0,8.0
2020-07-14 02:00:00,151.0,21.7,24.0,15.0,29.0,17.0
2020-07-14 02:01:00,151.0,21.7,4.0,15.0,29.0,16.0
2020-07-14 02:02:00,151.0,21.67,25.0,15.0,29.0,16.0
2020-07-14 02:03:00,151.0,21.67,14.0,15.0,29.0,12.0
2020-07-14 02:04:00,151.0,21.67,-1.0,15.0,29.0,17.0
2020-07-14 02:05:00,151.0,21.67,9.0,15.0,29.0,15.0
